"CAI_IND"|"Indicator"|"LOCATION"|"Country"|"TIME"|"Time"|"Value"|"Flag Codes"|"Flags"
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"IND"|"India"|"2004"|"2004"|70.94||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|0.96||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|2.61||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"LVA"|"Latvia"|"2004"|"2004"|154.11||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"LBN"|"Lebanon"|"2004"|"2004"|54.23||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"LTU"|"Lithuania"|"2004"|"2004"|107.84||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MKD"|"North Macedonia"|"2004"|"2004"|88.75||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MYS"|"Malaysia"|"2004"|"2004"|109.28||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MHL"|"Marshall Islands"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MUS"|"Mauritius"|"2004"|"2004"|77.2||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MNG"|"Mongolia"|"2004"|"2004"|19.56||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"MOZ"|"Mozambique"|"2004"|"2004"|2.73||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"NAM"|"Namibia"|"2004"|"2004"|27.99||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"NER"|"Niger"|"2004"|"2004"|0.2||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"PSE"|"Palestine"|"2004"|"2004"|9.63||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"PAK"|"Pakistan"|"2004"|"2004"|50.33||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"PAN"|"Panama"|"2004"|"2004"|65.11||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"PNG"|"Papua New Guinea"|"2004"|"2004"|8.59||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"PHL"|"Philippines"|"2004"|"2004"|78.61||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ROU"|"Romania"|"2004"|"2004"|70.33||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"RUS"|"Russian Federation"|"2004"|"2004"|91.78||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SEN"|"Senegal"|"2004"|"2004"|8.72||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SGP"|"Singapore"|"2004"|"2004"|360.78||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SLB"|"Solomon Islands"|"2004"|"2004"|10.85||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ZAF"|"South Africa"|"2004"|"2004"|29.62||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SUR"|"Suriname"|"2005"|"2005"|80.15||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"SWZ"|"Eswatini"|"2004"|"2004"|24.23||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"TZA"|"United Republic of Tanzania"|"2004"|"2004"|1.6||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"TKM"|"Turkmenistan"|"2004"|"2004"|9.44||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"UKR"|"Ukraine"|"2004"|"2004"|130.95||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"VUT"|"Vanuatu"|"2004"|"2004"|14.29||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"VEN"|"Venezuela (Bolivarian Republic of)"|"2004"|"2004"|93.3||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"YEM"|"Yemen"|"2004"|"2004"|4.07||
"CDN"|"Daily newspapers: total average circulation per 1,000 inhabitants"|"ZMB"|"Zambia"|"2004"|"2004"|4.88||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"AUT"|"Austria"|"2004"|"2004"|370.58||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BEL"|"Belgium"|"2004"|"2004"|198.76||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CZE"|"Czechia"|"2004"|"2004"|215.22||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"DNK"|"Denmark"|"2004"|"2004"|456.43||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"FIN"|"Finland"|"2004"|"2004"|522.71||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"FRA"|"France"|"2004"|"2004"|202.78||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"FRA"|"France"|"2005"|"2005"|202.89||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"DEU"|"Germany"|"2004"|"2004"|313.2||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"HUN"|"Hungary"|"2004"|"2004"|258.4||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"IRL"|"Ireland"|"2004"|"2004"|231.79||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ITA"|"Italy"|"2004"|"2004"|162.04||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"LUX"|"Luxembourg"|"2004"|"2004"|326.66||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"NOR"|"Norway"|"2004"|"2004"|650.06||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"POL"|"Poland"|"2004"|"2004"|139.21||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SVK"|"Slovakia"|"2004"|"2004"|152.58||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ESP"|"Spain"|"2004"|"2004"|173.54||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SWE"|"Sweden"|"2004"|"2004"|583.56||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CHE"|"Switzerland"|"2004"|"2004"|505.71||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|354.77||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"AGO"|"Angola"|"2004"|"2004"|6.21||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ARG"|"Argentina"|"2004"|"2004"|49.88||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ARM"|"Armenia"|"2004"|"2004"|9.77||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BLR"|"Belarus"|"2004"|"2004"|97.35||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BEN"|"Benin"|"2004"|"2004"|1.9||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BWA"|"Botswana"|"2004"|"2004"|79.94||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BRA"|"Brazil"|"2004"|"2004"|55.79||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BRN"|"Brunei Darussalam"|"2004"|"2004"|105.31||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"BGR"|"Bulgaria"|"2004"|"2004"|93.59||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CHL"|"Chile"|"2004"|"2004"|70.95||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CHN"|"China"|"2004"|"2004"|104.81||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"COL"|"Colombia"|"2004"|"2004"|35.27||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CRI"|"Costa Rica"|"2004"|"2004"|96.06||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"CUB"|"Cuba"|"2004"|"2004"|80.55||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"DOM"|"Dominican Republic"|"2004"|"2004"|67.92||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SLV"|"El Salvador"|"2004"|"2004"|71.46||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"EST"|"Estonia"|"2004"|"2004"|226.42||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ETH"|"Ethiopia"|"2004"|"2004"|18.63||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"FJI"|"Fiji"|"2004"|"2004"|86.07||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"IND"|"India"|"2004"|"2004"|174.61||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|1.42||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|6.4||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"LVA"|"Latvia"|"2004"|"2004"|181.68||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"LBN"|"Lebanon"|"2004"|"2004"|86.5||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"LTU"|"Lithuania"|"2004"|"2004"|130.99||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"MKD"|"North Macedonia"|"2004"|"2004"|115.7||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"MYS"|"Malaysia"|"2004"|"2004"|180.7||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"MUS"|"Mauritius"|"2004"|"2004"|121.53||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"MNG"|"Mongolia"|"2004"|"2004"|28.54||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"MOZ"|"Mozambique"|"2004"|"2004"|9.72||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"NAM"|"Namibia"|"2004"|"2004"|54.7||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"NER"|"Niger"|"2004"|"2004"|1.31||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"PSE"|"Palestine"|"2004"|"2004"|19.32||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"PAK"|"Pakistan"|"2004"|"2004"|162.93||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"PAN"|"Panama"|"2004"|"2004"|102.16||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"PNG"|"Papua New Guinea"|"2004"|"2004"|25.33||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"PHL"|"Philippines"|"2004"|"2004"|133.66||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ROU"|"Romania"|"2004"|"2004"|86.14||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"RUS"|"Russian Federation"|"2004"|"2004"|109.24||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SEN"|"Senegal"|"2004"|"2004"|38.58||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SGP"|"Singapore"|"2004"|"2004"|488.33||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ZAF"|"South Africa"|"2004"|"2004"|53.08||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SUR"|"Suriname"|"2005"|"2005"|127.37||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"SWZ"|"Eswatini"|"2004"|"2004"|51.07||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"TZA"|"United Republic of Tanzania"|"2004"|"2004"|4.15||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"TKM"|"Turkmenistan"|"2004"|"2004"|14.19||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"UKR"|"Ukraine"|"2004"|"2004"|155.19||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"VUT"|"Vanuatu"|"2004"|"2004"|32.34||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"VEN"|"Venezuela (Bolivarian Republic of)"|"2004"|"2004"|147.06||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"YEM"|"Yemen"|"2004"|"2004"|14.31||
"CDNLX"|"Daily newspapers: total average circulation per 1,000 literate inhabitants"|"ZMB"|"Zambia"|"2004"|"2004"|13.22||
"500100"|"Non-daily newspapers: number of titles"|"AUS"|"Australia"|"2004"|"2004"|435||
"500100"|"Non-daily newspapers: number of titles"|"AUT"|"Austria"|"2004"|"2004"|104||
"500100"|"Non-daily newspapers: number of titles"|"CZE"|"Czechia"|"2004"|"2004"|198||
"500100"|"Non-daily newspapers: number of titles"|"FIN"|"Finland"|"2004"|"2004"|204||
"500100"|"Non-daily newspapers: number of titles"|"DEU"|"Germany"|"2004"|"2004"|34||
"500100"|"Non-daily newspapers: number of titles"|"HUN"|"Hungary"|"2004"|"2004"|97||
"500100"|"Non-daily newspapers: number of titles"|"ISL"|"Iceland"|"2004"|"2004"|24||
"500100"|"Non-daily newspapers: number of titles"|"IRL"|"Ireland"|"2004"|"2004"|63||
"500100"|"Non-daily newspapers: number of titles"|"ITA"|"Italy"|"2004"|"2004"|70||
"500100"|"Non-daily newspapers: number of titles"|"KOR"|"Republic of Korea"|"2004"|"2004"|2310||
"500100"|"Non-daily newspapers: number of titles"|"LUX"|"Luxembourg"|"2004"|"2004"|19||
"500100"|"Non-daily newspapers: number of titles"|"NLD"|"Netherlands"|"2004"|"2004"|558||
"500100"|"Non-daily newspapers: number of titles"|"NZL"|"New Zealand"|"2004"|"2004"|129||
"500100"|"Non-daily newspapers: number of titles"|"NOR"|"Norway"|"2004"|"2004"|151||
"500100"|"Non-daily newspapers: number of titles"|"POL"|"Poland"|"2004"|"2004"|35||
"500100"|"Non-daily newspapers: number of titles"|"PRT"|"Portugal"|"2004"|"2004"|596||
"500100"|"Non-daily newspapers: number of titles"|"SVK"|"Slovakia"|"2004"|"2004"|442||
"500100"|"Non-daily newspapers: number of titles"|"CHE"|"Switzerland"|"2004"|"2004"|117||
"500100"|"Non-daily newspapers: number of titles"|"TUR"|"Turkey"|"2004"|"2004"|1771||
"500100"|"Non-daily newspapers: number of titles"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|1010||
"500100"|"Non-daily newspapers: number of titles"|"USA"|"United States of America"|"2004"|"2004"|7607||
"500100"|"Non-daily newspapers: number of titles"|"ALB"|"Albania"|"2004"|"2004"|79||
"500100"|"Non-daily newspapers: number of titles"|"AIA"|"Anguilla"|"2004"|"2004"|2||
"500100"|"Non-daily newspapers: number of titles"|"ARM"|"Armenia"|"2004"|"2004"|165||
"500100"|"Non-daily newspapers: number of titles"|"ABW"|"Aruba"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"500100"|"Non-daily newspapers: number of titles"|"BLR"|"Belarus"|"2004"|"2004"|709||
"500100"|"Non-daily newspapers: number of titles"|"BLZ"|"Belize"|"2004"|"2004"|10||
"500100"|"Non-daily newspapers: number of titles"|"BEN"|"Benin"|"2004"|"2004"|24||
"500100"|"Non-daily newspapers: number of titles"|"BMU"|"Bermuda"|"2004"|"2004"|2||
"500100"|"Non-daily newspapers: number of titles"|"BTN"|"Bhutan"|"2004"|"2004"|1||
"500100"|"Non-daily newspapers: number of titles"|"BOL"|"Bolivia (Plurinational State of)"|"2004"|"2004"|40||
"500100"|"Non-daily newspapers: number of titles"|"BWA"|"Botswana"|"2004"|"2004"|9||
"500100"|"Non-daily newspapers: number of titles"|"BRA"|"Brazil"|"2004"|"2004"|2472||
"500100"|"Non-daily newspapers: number of titles"|"VGB"|"British Virgin Islands"|"2004"|"2004"|8||
"500100"|"Non-daily newspapers: number of titles"|"BGR"|"Bulgaria"|"2004"|"2004"|366||
"500100"|"Non-daily newspapers: number of titles"|"CMR"|"Cameroon"|"2004"|"2004"|250||
"500100"|"Non-daily newspapers: number of titles"|"CPV"|"Cabo Verde"|"2004"|"2004"|5||
"500100"|"Non-daily newspapers: number of titles"|"CYM"|"Cayman Islands"|"2004"|"2004"|1||
"500100"|"Non-daily newspapers: number of titles"|"CHL"|"Chile"|"2004"|"2004"|32||
"500100"|"Non-daily newspapers: number of titles"|"CHN"|"China"|"2004"|"2004"|964||
"500100"|"Non-daily newspapers: number of titles"|"COL"|"Colombia"|"2004"|"2004"|5||
"500100"|"Non-daily newspapers: number of titles"|"CRI"|"Costa Rica"|"2004"|"2004"|42||
"500100"|"Non-daily newspapers: number of titles"|"HRV"|"Croatia"|"2004"|"2004"|287||
"500100"|"Non-daily newspapers: number of titles"|"CUB"|"Cuba"|"2004"|"2004"|42||
"500100"|"Non-daily newspapers: number of titles"|"CYP"|"Cyprus"|"2004"|"2004"|22||
"500100"|"Non-daily newspapers: number of titles"|"PRK"|"Democratic People's Republic of Korea"|"2004"|"2004"|7||
"500100"|"Non-daily newspapers: number of titles"|"COD"|"Democratic Republic of the Congo"|"2004"|"2004"|164||
"500100"|"Non-daily newspapers: number of titles"|"DMA"|"Dominica"|"2004"|"2004"|3||
"500100"|"Non-daily newspapers: number of titles"|"DOM"|"Dominican Republic"|"2004"|"2004"|7||
"500100"|"Non-daily newspapers: number of titles"|"GNQ"|"Equatorial Guinea"|"2004"|"2004"|1||
"500100"|"Non-daily newspapers: number of titles"|"ERI"|"Eritrea"|"2004"|"2004"|3||
"500100"|"Non-daily newspapers: number of titles"|"EST"|"Estonia"|"2004"|"2004"|120||
"500100"|"Non-daily newspapers: number of titles"|"ETH"|"Ethiopia"|"2004"|"2004"|135||
"500100"|"Non-daily newspapers: number of titles"|"FJI"|"Fiji"|"2004"|"2004"|3||
"500100"|"Non-daily newspapers: number of titles"|"GEO"|"Georgia"|"2004"|"2004"|113||
"500100"|"Non-daily newspapers: number of titles"|"GIB"|"Gibraltar"|"2004"|"2004"|5||
"500100"|"Non-daily newspapers: number of titles"|"GRL"|"Greenland"|"2004"|"2004"|2||
"500100"|"Non-daily newspapers: number of titles"|"GRD"|"Grenada"|"2004"|"2004"|4||
"500100"|"Non-daily newspapers: number of titles"|"HKG"|"China, Hong Kong Special Administrative Region"|"2004"|"2004"|23||
"500100"|"Non-daily newspapers: number of titles"|"IND"|"India"|"2004"|"2004"|5351||
"500100"|"Non-daily newspapers: number of titles"|"IDN"|"Indonesia"|"2004"|"2004"|349||
"500100"|"Non-daily newspapers: number of titles"|"KEN"|"Kenya"|"2004"|"2004"|2||
"500100"|"Non-daily newspapers: number of titles"|"KIR"|"Kiribati"|"2004"|"2004"|3||
"500100"|"Non-daily newspapers: number of titles"|"KWT"|"Kuwait"|"2004"|"2004"|91||
"500100"|"Non-daily newspapers: number of titles"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|212||
"500100"|"Non-daily newspapers: number of titles"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|18||
"500100"|"Non-daily newspapers: number of titles"|"LVA"|"Latvia"|"2004"|"2004"|229||
"500100"|"Non-daily newspapers: number of titles"|"LSO"|"Lesotho"|"2004"|"2004"|18||
